,event_index,event_timestamp,input_device,event_type,event_code,event_value
11055,737,84817.375392,/dev/input/event2:,0000,0000,00000000
11056,737,84817.383355,/dev/input/event2:,0003,0036,000023ff
11057,737,84817.383355,/dev/input/event2:,0000,0000,00000000
11058,737,84817.390663,/dev/input/event2:,0003,0035,00004795
11059,737,84817.390663,/dev/input/event2:,0003,0036,00002277
11060,737,84817.390663,/dev/input/event2:,0000,0000,00000000
11061,737,84817.399454,/dev/input/event2:,0003,0036,00002121
11062,737,84817.399454,/dev/input/event2:,0000,0000,00000000
11063,737,84817.406828,/dev/input/event2:,0003,0035,00004887
11064,737,84817.406828,/dev/input/event2:,0003,0036,00001f88
11065,737,84817.406828,/dev/input/event2:,0000,0000,00000000
11066,737,84817.415252,/dev/input/event2:,0003,0036,00001e32
11067,737,84817.415252,/dev/input/event2:,0000,0000,00000000
11068,737,84817.422821,/dev/input/event2:,0003,0035,00004901
11069,737,84817.422821,/dev/input/event2:,0003,0036,00001cdd
11070,737,84817.422821,/dev/input/event2:,0000,0000,00000000
11071,737,84817.431332,/dev/input/event2:,0003,0036,00001bcc
11072,737,84817.431332,/dev/input/event2:,0000,0000,00000000
11073,737,84817.438787,/dev/input/event2:,0003,0036,00001a88
11074,737,84817.438787,/dev/input/event2:,0000,0000,00000000
11075,737,84817.447309,/dev/input/event2:,0003,0036,00001933
11076,737,84817.447309,/dev/input/event2:,0000,0000,00000000
11077,737,84817.455335,/dev/input/event2:,0003,0036,00001821
11078,737,84817.455335,/dev/input/event2:,0000,0000,00000000
11079,737,84817.463110,/dev/input/event2:,0003,0035,0000497a
11080,737,84817.463110,/dev/input/event2:,0003,0036,00001710
11081,737,84817.463110,/dev/input/event2:,0000,0000,00000000
11082,737,84817.477514,/dev/input/event2:,0003,0036,00001644
11083,737,84817.477514,/dev/input/event2:,0000,0000,00000000
11084,737,84817.478870,/dev/input/event2:,0003,0036,00001533
11085,737,84817.478870,/dev/input/event2:,0000,0000,00000000
11086,737,84817.488368,/dev/input/event2:,0003,0036,00001421
11087,737,84817.488368,/dev/input/event2:,0000,0000,00000000
11088,737,84817.496760,/dev/input/event2:,0003,0036,000013aa
11089,737,84817.496760,/dev/input/event2:,0000,0000,00000000
11090,737,84817.503146,/dev/input/event2:,0003,0036,00001321
11091,737,84817.503146,/dev/input/event2:,0000,0000,00000000
11092,737,84817.511413,/dev/input/event2:,0003,0036,00001299
11093,737,84817.511413,/dev/input/event2:,0000,0000,00000000
11094,737,84817.518977,/dev/input/event2:,0003,0036,00001210
11095,737,84817.518977,/dev/input/event2:,0000,0000,00000000
11096,737,84817.527336,/dev/input/event2:,0003,0035,000049f4
11097,737,84817.527336,/dev/input/event2:,0000,0000,00000000
11098,737,84817.535433,/dev/input/event2:,0003,0036,000011cc
11099,737,84817.535433,/dev/input/event2:,0000,0000,00000000
11100,737,84817.543118,/dev/input/event2:,0003,0036,00001188
11101,737,84817.543118,/dev/input/event2:,0000,0000,00000000
11102,737,84817.559413,/dev/input/event2:,0003,0036,00001144
11103,737,84817.559413,/dev/input/event2:,0000,0000,00000000
11104,737,84817.567345,/dev/input/event2:,0003,0036,000010bb
11105,737,84817.567345,/dev/input/event2:,0000,0000,00000000
11106,737,84817.577747,/dev/input/event2:,0003,0036,00001077
11107,737,84817.577747,/dev/input/event2:,0000,0000,00000000
11108,737,84817.583698,/dev/input/event2:,0003,0036,00000faa
11109,737,84817.583698,/dev/input/event2:,0000,0000,00000000
11110,737,84817.591714,/dev/input/event2:,0003,0036,00000f66
11111,737,84817.591714,/dev/input/event2:,0000,0000,00000000
11112,737,84817.599664,/dev/input/event2:,0003,0035,0000497a
11113,737,84817.599664,/dev/input/event2:,0003,0036,00000f22
11114,737,84817.599664,/dev/input/event2:,0000,0000,00000000
11115,737,84817.606921,/dev/input/event2:,0003,0036,00000edd
11116,737,84817.606921,/dev/input/event2:,0000,0000,00000000
11117,737,84817.656513,/dev/input/event2:,0003,003a,00000000
11118,737,84817.656513,/dev/input/event2:,0003,0039,ffffffff
11119,737,84817.656513,/dev/input/event2:,0000,0000,00000000
11120,738,84818.294346,/dev/input/event2:,0003,0039,00000000
11121,738,84818.294346,/dev/input/event2:,0003,0030,000002e6
11122,738,84818.294346,/dev/input/event2:,0003,003a,00000081
11123,738,84818.294346,/dev/input/event2:,0003,0035,00003eb1
11124,738,84818.294346,/dev/input/event2:,0003,0036,00005b43
11125,738,84818.294346,/dev/input/event2:,0000,0000,00000000
11126,738,84818.319260,/dev/input/event2:,0003,0036,00005aff
11127,738,84818.319260,/dev/input/event2:,0000,0000,00000000
11128,738,84818.327392,/dev/input/event2:,0003,0035,00003e38
11129,738,84818.327392,/dev/input/event2:,0003,0036,000059a9
11130,738,84818.327392,/dev/input/event2:,0000,0000,00000000
11131,738,84818.335314,/dev/input/event2:,0003,0035,00003dbf
11132,738,84818.335314,/dev/input/event2:,0003,0036,00005754
11133,738,84818.335314,/dev/input/event2:,0000,0000,00000000
11134,738,84818.343211,/dev/input/event2:,0003,0035,00003d45
11135,738,84818.343211,/dev/input/event2:,0003,0036,00005532
11136,738,84818.343211,/dev/input/event2:,0000,0000,00000000
11137,738,84818.351537,/dev/input/event2:,0003,0035,00003ccc
11138,738,84818.351537,/dev/input/event2:,0003,0036,000052cc
11139,738,84818.351537,/dev/input/event2:,0000,0000,00000000
11140,738,84818.364537,/dev/input/event2:,0003,0036,00005076
11141,738,84818.364537,/dev/input/event2:,0000,0000,00000000
11142,738,84818.366593,/dev/input/event2:,0003,0035,00003dbf
11143,738,84818.366593,/dev/input/event2:,0003,0036,00004dcc
11144,738,84818.366593,/dev/input/event2:,0000,0000,00000000
11145,738,84818.375516,/dev/input/event2:,0003,0035,00003eb1
11146,738,84818.375516,/dev/input/event2:,0003,0036,00004add
11147,738,84818.375516,/dev/input/event2:,0000,0000,00000000
11148,738,84818.386370,/dev/input/event2:,0003,0035,00004097
11149,738,84818.386370,/dev/input/event2:,0003,0036,00004887
11150,738,84818.386370,/dev/input/event2:,0000,0000,00000000
11151,738,84818.391108,/dev/input/event2:,0003,0035,000041e4
11152,738,84818.391108,/dev/input/event2:,0003,0036,00004621
11153,738,84818.391108,/dev/input/event2:,0000,0000,00000000
11154,738,84818.399599,/dev/input/event2:,0003,0035,000042d7
11155,738,84818.399599,/dev/input/event2:,0003,0036,000043ff
11156,738,84818.399599,/dev/input/event2:,0000,0000,00000000
11157,738,84818.408199,/dev/input/event2:,0003,0035,00004443
11158,738,84818.408199,/dev/input/event2:,0003,0036,000041dd
11159,738,84818.408199,/dev/input/event2:,0000,0000,00000000
11160,738,84818.415364,/dev/input/event2:,0003,0035,000044bd
11161,738,84818.415364,/dev/input/event2:,0003,0036,00004010
11162,738,84818.415364,/dev/input/event2:,0000,0000,00000000
11163,738,84818.423071,/dev/input/event2:,0003,0035,00004536
11164,738,84818.423071,/dev/input/event2:,0003,0036,00003e32
11165,738,84818.423071,/dev/input/event2:,0000,0000,00000000
11166,738,84818.431154,/dev/input/event2:,0003,0035,000045af
11167,738,84818.431154,/dev/input/event2:,0003,0036,00003c54
11168,738,84818.431154,/dev/input/event2:,0000,0000,00000000
11169,738,84818.439221,/dev/input/event2:,0003,0036,00003abb
11170,738,84818.439221,/dev/input/event2:,0000,0000,00000000
11171,738,84818.447787,/dev/input/event2:,0003,0036,00003977
11172,738,84818.447787,/dev/input/event2:,0000,0000,00000000
11173,738,84818.455073,/dev/input/event2:,0003,0036,000037dd
11174,738,84818.455073,/dev/input/event2:,0000,0000,00000000
11175,738,84818.463121,/dev/input/event2:,0003,0036,00003643
11176,738,84818.463121,/dev/input/event2:,0000,0000,00000000
11177,738,84818.470414,/dev/input/event2:,0003,0036,00003532
11178,738,84818.470414,/dev/input/event2:,0000,0000,00000000
11179,738,84818.478923,/dev/input/event2:,0003,0035,00004536
11180,738,84818.478923,/dev/input/event2:,0003,0036,00003421
11181,738,84818.478923,/dev/input/event2:,0000,0000,00000000
11182,738,84818.487045,/dev/input/event2:,0003,0035,000044bd
11183,738,84818.487045,/dev/input/event2:,0003,0036,000032cc
11184,738,84818.487045,/dev/input/event2:,0000,0000,00000000
11185,738,84818.495322,/dev/input/event2:,0003,0036,000031cc
11186,738,84818.495322,/dev/input/event2:,0000,0000,00000000
11187,738,84818.503111,/dev/input/event2:,0003,0036,000030bb
11188,738,84818.503111,/dev/input/event2:,0000,0000,00000000
11189,738,84818.517407,/dev/input/event2:,0003,0036,00002f66
11190,738,84818.517407,/dev/input/event2:,0000,0000,00000000
11191,738,84818.519617,/dev/input/event2:,0003,0036,00002dcc
11192,738,84818.519617,/dev/input/event2:,0000,0000,00000000
11193,738,84818.527288,/dev/input/event2:,0003,0036,00002c77
11194,738,84818.527288,/dev/input/event2:,0000,0000,00000000
11195,738,84818.537508,/dev/input/event2:,0003,0036,00002add
11196,738,84818.537508,/dev/input/event2:,0000,0000,00000000
11197,738,84818.543567,/dev/input/event2:,0003,0036,00002955
11198,738,84818.543567,/dev/input/event2:,0000,0000,00000000
11199,738,84818.551683,/dev/input/event2:,0003,0036,00002777
11200,738,84818.551683,/dev/input/event2:,0000,0000,00000000
11201,738,84818.559517,/dev/input/event2:,0003,0036,00002599
11202,738,84818.559517,/dev/input/event2:,0000,0000,00000000
11203,738,84818.566874,/dev/input/event2:,0003,0035,00004443
11204,738,84818.566874,/dev/input/event2:,0003,0036,00002443
11205,738,84818.566874,/dev/input/event2:,0000,0000,00000000
11206,738,84818.575030,/dev/input/event2:,0003,0035,000044bd
11207,738,84818.575030,/dev/input/event2:,0003,0036,000022ff
11208,738,84818.575030,/dev/input/event2:,0000,0000,00000000
11209,738,84818.583572,/dev/input/event2:,0003,0035,000045af
11210,738,84818.583572,/dev/input/event2:,0003,0036,000021ee
11211,738,84818.583572,/dev/input/event2:,0000,0000,00000000
11212,738,84818.593323,/dev/input/event2:,0003,0035,000046a2
11213,738,84818.593323,/dev/input/event2:,0003,0036,00002055
11214,738,84818.593323,/dev/input/event2:,0000,0000,00000000
11215,738,84818.598921,/dev/input/event2:,0003,0035,00004795
11216,738,84818.598921,/dev/input/event2:,0003,0036,00001eff
11217,738,84818.598921,/dev/input/event2:,0000,0000,00000000
11218,738,84818.607466,/dev/input/event2:,0003,0035,00004887
11219,738,84818.607466,/dev/input/event2:,0003,0036,00001d66
11220,738,84818.607466,/dev/input/event2:,0000,0000,00000000
11221,738,84818.615222,/dev/input/event2:,0003,0035,00004901
11222,738,84818.615222,/dev/input/event2:,0003,0036,00001c55
11223,738,84818.615222,/dev/input/event2:,0000,0000,00000000
11224,738,84818.623627,/dev/input/event2:,0003,0035,000049f4
11225,738,84818.623627,/dev/input/event2:,0003,0036,00001b10
11226,738,84818.623627,/dev/input/event2:,0000,0000,00000000
11227,738,84818.631436,/dev/input/event2:,0003,0035,00004a6d
11228,738,84818.631436,/dev/input/event2:,0003,0036,000019bb
11229,738,84818.631436,/dev/input/event2:,0000,0000,00000000
11230,738,84818.639110,/dev/input/event2:,0003,0035,00004ae6
11231,738,84818.639110,/dev/input/event2:,0003,0036,00001866
11232,738,84818.639110,/dev/input/event2:,0000,0000,00000000
11233,738,84818.647611,/dev/input/event2:,0003,0035,00004bd9
11234,738,84818.647611,/dev/input/event2:,0003,0036,00001710
11235,738,84818.647611,/dev/input/event2:,0000,0000,00000000
11236,738,84818.655342,/dev/input/event2:,0003,0035,00004c34
11237,738,84818.655342,/dev/input/event2:,0003,0036,000015ff
11238,738,84818.655342,/dev/input/event2:,0000,0000,00000000
11239,738,84818.663304,/dev/input/event2:,0003,0035,00004d27
11240,738,84818.663304,/dev/input/event2:,0003,0036,000014aa
11241,738,84818.663304,/dev/input/event2:,0000,0000,00000000
11242,738,84818.671077,/dev/input/event2:,0003,0036,000013aa
11243,738,84818.671077,/dev/input/event2:,0000,0000,00000000
11244,738,84818.686326,/dev/input/event2:,0003,0035,00004da0
11245,738,84818.686326,/dev/input/event2:,0003,0036,00001299
11246,738,84818.686326,/dev/input/event2:,0000,0000,00000000
11247,738,84818.686929,/dev/input/event2:,0003,0036,00001210
11248,738,84818.686929,/dev/input/event2:,0000,0000,00000000
11249,738,84818.695671,/dev/input/event2:,0003,0035,00004e19
11250,738,84818.695671,/dev/input/event2:,0003,0036,00001144
11251,738,84818.695671,/dev/input/event2:,0000,0000,00000000
11252,738,84818.714872,/dev/input/event2:,0003,0035,00004e93
11253,738,84818.714872,/dev/input/event2:,0003,0036,00001077
11254,738,84818.714872,/dev/input/event2:,0000,0000,00000000
11255,738,84818.719104,/dev/input/event2:,0003,0036,00000fee
11256,738,84818.719104,/dev/input/event2:,0000,0000,00000000
11257,738,84818.727172,/dev/input/event2:,0003,0036,00000f66
11258,738,84818.727172,/dev/input/event2:,0000,0000,00000000
11259,738,84818.735364,/dev/input/event2:,0003,0036,00000f22
11260,738,84818.735364,/dev/input/event2:,0000,0000,00000000
11261,738,84818.743936,/dev/input/event2:,0003,0035,00004f0c
11262,738,84818.743936,/dev/input/event2:,0003,0036,00000e99
11263,738,84818.743936,/dev/input/event2:,0000,0000,00000000
11264,738,84818.759531,/dev/input/event2:,0003,0036,00000e55
11265,738,84818.759531,/dev/input/event2:,0000,0000,00000000
11266,738,84818.767335,/dev/input/event2:,0003,0036,00000dcc
11267,738,84818.767335,/dev/input/event2:,0000,0000,00000000
11268,738,84818.775070,/dev/input/event2:,0003,0035,00004f86
11269,738,84818.775070,/dev/input/event2:,0003,0036,00000d88
11270,738,84818.775070,/dev/input/event2:,0000,0000,00000000
11271,738,84818.783019,/dev/input/event2:,0003,0036,00000cff
11272,738,84818.783019,/dev/input/event2:,0000,0000,00000000
11273,738,84818.790865,/dev/input/event2:,0003,0036,00000c77
11274,738,84818.790865,/dev/input/event2:,0000,0000,00000000
11275,738,84818.799261,/dev/input/event2:,0003,0035,00004fff
11276,738,84818.799261,/dev/input/event2:,0003,0036,00000bff
11277,738,84818.799261,/dev/input/event2:,0000,0000,00000000
11278,738,84818.807193,/dev/input/event2:,0003,0036,00000bbb
11279,738,84818.807193,/dev/input/event2:,0000,0000,00000000
11280,738,84818.815191,/dev/input/event2:,0003,0035,00005078
11281,738,84818.815191,/dev/input/event2:,0003,0036,00000b33
11282,738,84818.815191,/dev/input/event2:,0000,0000,00000000
11283,738,84818.824413,/dev/input/event2:,0003,0036,00000aee
11284,738,84818.824413,/dev/input/event2:,0000,0000,00000000
11285,738,84818.831214,/dev/input/event2:,0003,0036,00000aaa
11286,738,84818.831214,/dev/input/event2:,0000,0000,00000000
11287,738,84818.839175,/dev/input/event2:,0003,0036,00000a66
11288,738,84818.839175,/dev/input/event2:,0000,0000,00000000
11289,738,84818.912696,/dev/input/event2:,0003,003a,00000000
11290,738,84818.912696,/dev/input/event2:,0003,0039,ffffffff
11291,738,84818.912696,/dev/input/event2:,0000,0000,00000000
11292,739,84819.570750,/dev/input/event2:,0003,0039,00000000
11293,739,84819.570750,/dev/input/event2:,0003,0030,000002e7
11294,739,84819.570750,/dev/input/event2:,0003,003a,00000081
11295,739,84819.570750,/dev/input/event2:,0003,0035,000042d7
11296,739,84819.570750,/dev/input/event2:,0003,0036,00006732
11297,739,84819.570750,/dev/input/event2:,0000,0000,00000000
11298,739,84819.623197,/dev/input/event2:,0003,0035,00004351
11299,739,84819.623197,/dev/input/event2:,0003,0036,000065dd
11300,739,84819.623197,/dev/input/event2:,0000,0000,00000000
11301,739,84819.633079,/dev/input/event2:,0003,0035,000043ca
11302,739,84819.633079,/dev/input/event2:,0003,0036,00006443
11303,739,84819.633079,/dev/input/event2:,0000,0000,00000000
11304,739,84819.639304,/dev/input/event2:,0003,0035,000044bd
11305,739,84819.639304,/dev/input/event2:,0003,0036,000062ee
11306,739,84819.639304,/dev/input/event2:,0000,0000,00000000
11307,739,84819.647265,/dev/input/event2:,0003,0035,000045af
11308,739,84819.647265,/dev/input/event2:,0003,0036,00006154
11309,739,84819.647265,/dev/input/event2:,0000,0000,00000000
11310,739,84819.655828,/dev/input/event2:,0003,0036,00005fcc
11311,739,84819.655828,/dev/input/event2:,0000,0000,00000000
11312,739,84819.663005,/dev/input/event2:,0003,0035,000046a2
11313,739,84819.663005,/dev/input/event2:,0003,0036,00005dee
11314,739,84819.663005,/dev/input/event2:,0000,0000,00000000
11315,739,84819.674358,/dev/input/event2:,0003,0035,0000471b
11316,739,84819.674358,/dev/input/event2:,0003,0036,00005c10
11317,739,84819.674358,/dev/input/event2:,0000,0000,00000000
11318,739,84819.679359,/dev/input/event2:,0003,0035,00004795
11319,739,84819.679359,/dev/input/event2:,0003,0036,000059ee
11320,739,84819.679359,/dev/input/event2:,0000,0000,00000000
11321,739,84819.689239,/dev/input/event2:,0003,0035,0000480e
11322,739,84819.689239,/dev/input/event2:,0003,0036,000057dd
11323,739,84819.689239,/dev/input/event2:,0000,0000,00000000
11324,739,84819.695482,/dev/input/event2:,0003,0036,000055bb
11325,739,84819.695482,/dev/input/event2:,0000,0000,00000000
11326,739,84819.703446,/dev/input/event2:,0003,0036,000053dd
11327,739,84819.703446,/dev/input/event2:,0000,0000,00000000
11328,739,84819.711722,/dev/input/event2:,0003,0036,000051ff
11329,739,84819.711722,/dev/input/event2:,0000,0000,00000000
11330,739,84819.719429,/dev/input/event2:,0003,0036,00005076
11331,739,84819.719429,/dev/input/event2:,0000,0000,00000000
11332,739,84819.727411,/dev/input/event2:,0003,0036,00004edd
11333,739,84819.727411,/dev/input/event2:,0000,0000,00000000
11334,739,84819.735009,/dev/input/event2:,0003,0036,00004cff
11335,739,84819.735009,/dev/input/event2:,0000,0000,00000000
11336,739,84819.742885,/dev/input/event2:,0003,0036,00004b21
11337,739,84819.742885,/dev/input/event2:,0000,0000,00000000
11338,739,84819.751541,/dev/input/event2:,0003,0036,00004987
11339,739,84819.751541,/dev/input/event2:,0000,0000,00000000
11340,739,84819.759068,/dev/input/event2:,0003,0036,000047bb
11341,739,84819.759068,/dev/input/event2:,0000,0000,00000000
11342,739,84819.767805,/dev/input/event2:,0003,0035,00004887
11343,739,84819.767805,/dev/input/event2:,0003,0036,000045dd
11344,739,84819.767805,/dev/input/event2:,0000,0000,00000000
11345,739,84819.775182,/dev/input/event2:,0003,0035,00004901
11346,739,84819.775182,/dev/input/event2:,0003,0036,000043ff
11347,739,84819.775182,/dev/input/event2:,0000,0000,00000000
11348,739,84819.782782,/dev/input/event2:,0003,0035,00004a6d
11349,739,84819.782782,/dev/input/event2:,0003,0036,00004221
11350,739,84819.782782,/dev/input/event2:,0000,0000,00000000
11351,739,84819.791414,/dev/input/event2:,0003,0035,00004ae6
11352,739,84819.791414,/dev/input/event2:,0003,0036,00004010
11353,739,84819.791414,/dev/input/event2:,0000,0000,00000000
11354,739,84819.799022,/dev/input/event2:,0003,0035,00004c34
11355,739,84819.799022,/dev/input/event2:,0003,0036,00003e32
11356,739,84819.799022,/dev/input/event2:,0000,0000,00000000
11357,739,84819.815425,/dev/input/event2:,0003,0035,00004d27
11358,739,84819.815425,/dev/input/event2:,0003,0036,00003c99
11359,739,84819.815425,/dev/input/event2:,0000,0000,00000000
11360,739,84819.815477,/dev/input/event2:,0003,0035,00004e19
11361,739,84819.815477,/dev/input/event2:,0003,0036,00003abb
11362,739,84819.815477,/dev/input/event2:,0000,0000,00000000
11363,739,84819.823139,/dev/input/event2:,0003,0035,00004f0c
11364,739,84819.823139,/dev/input/event2:,0003,0036,00003977
11365,739,84819.823139,/dev/input/event2:,0000,0000,00000000
11366,739,84819.831266,/dev/input/event2:,0003,0035,00004fff
11367,739,84819.831266,/dev/input/event2:,0003,0036,00003799
11368,739,84819.831266,/dev/input/event2:,0000,0000,00000000
11369,739,84819.840645,/dev/input/event2:,0003,0036,00003688
11370,739,84819.840645,/dev/input/event2:,0000,0000,00000000
11371,739,84819.847057,/dev/input/event2:,0003,0035,00005078
11372,739,84819.847057,/dev/input/event2:,0003,0036,00003532
11373,739,84819.847057,/dev/input/event2:,0000,0000,00000000
11374,739,84819.863414,/dev/input/event2:,0003,0035,0000516b
11375,739,84819.863414,/dev/input/event2:,0003,0036,000032cc
11376,739,84819.863414,/dev/input/event2:,0000,0000,00000000
11377,739,84819.871166,/dev/input/event2:,0003,0035,0000525e
11378,739,84819.871166,/dev/input/event2:,0003,0036,00003188
11379,739,84819.871166,/dev/input/event2:,0000,0000,00000000
11380,739,84819.879920,/dev/input/event2:,0003,0035,000052d7
11381,739,84819.879920,/dev/input/event2:,0003,0036,00003077
11382,739,84819.879920,/dev/input/event2:,0000,0000,00000000
11383,739,84819.887055,/dev/input/event2:,0003,0035,00005350
11384,739,84819.887055,/dev/input/event2:,0003,0036,00002f66
11385,739,84819.887055,/dev/input/event2:,0000,0000,00000000
11386,739,84819.895711,/dev/input/event2:,0003,0035,000053ca
11387,739,84819.895711,/dev/input/event2:,0003,0036,00002e10
11388,739,84819.895711,/dev/input/event2:,0000,0000,00000000
11389,739,84819.903391,/dev/input/event2:,0003,0035,000054bc
11390,739,84819.903391,/dev/input/event2:,0003,0036,00002c77
11391,739,84819.903391,/dev/input/event2:,0000,0000,00000000
11392,739,84819.911741,/dev/input/event2:,0003,0035,00005536
11393,739,84819.911741,/dev/input/event2:,0003,0036,00002b21
11394,739,84819.911741,/dev/input/event2:,0000,0000,00000000
11395,739,84819.919800,/dev/input/event2:,0003,0035,00005629
11396,739,84819.919800,/dev/input/event2:,0003,0036,00002999
11397,739,84819.919800,/dev/input/event2:,0000,0000,00000000
11398,739,84819.927522,/dev/input/event2:,0003,0035,0000571b
11399,739,84819.927522,/dev/input/event2:,0003,0036,000027ff
11400,739,84819.927522,/dev/input/event2:,0000,0000,00000000
11401,739,84819.935210,/dev/input/event2:,0003,0035,00005795
11402,739,84819.935210,/dev/input/event2:,0003,0036,00002666
11403,739,84819.935210,/dev/input/event2:,0000,0000,00000000
11404,739,84819.943539,/dev/input/event2:,0003,0035,00005869
11405,739,84819.943539,/dev/input/event2:,0003,0036,000024cc
11406,739,84819.943539,/dev/input/event2:,0000,0000,00000000
11407,739,84819.950895,/dev/input/event2:,0003,0035,000058e2
11408,739,84819.950895,/dev/input/event2:,0003,0036,00002377
11409,739,84819.950895,/dev/input/event2:,0000,0000,00000000
11410,739,84819.958739,/dev/input/event2:,0003,0035,000059d5
11411,739,84819.958739,/dev/input/event2:,0003,0036,00002277
11412,739,84819.958739,/dev/input/event2:,0000,0000,00000000
11413,739,84819.967142,/dev/input/event2:,0003,0036,00002121
11414,739,84819.967142,/dev/input/event2:,0000,0000,00000000
11415,739,84819.975446,/dev/input/event2:,0003,0035,00005ac8
11416,739,84819.975446,/dev/input/event2:,0003,0036,00002010
11417,739,84819.975446,/dev/input/event2:,0000,0000,00000000
11418,739,84819.983265,/dev/input/event2:,0003,0035,00005b41
11419,739,84819.983265,/dev/input/event2:,0003,0036,00001eff
11420,739,84819.983265,/dev/input/event2:,0000,0000,00000000
11421,739,84819.991517,/dev/input/event2:,0003,0035,00005c34
11422,739,84819.991517,/dev/input/event2:,0003,0036,00001e32
11423,739,84819.991517,/dev/input/event2:,0000,0000,00000000
11424,739,84819.999023,/dev/input/event2:,0003,0036,00001d21
11425,739,84819.999023,/dev/input/event2:,0000,0000,00000000
11426,739,84820.007005,/dev/input/event2:,0003,0035,00005cad
11427,739,84820.007005,/dev/input/event2:,0003,0036,00001c55
11428,739,84820.007005,/dev/input/event2:,0000,0000,00000000
11429,739,84820.019548,/dev/input/event2:,0003,0035,00005d27
11430,739,84820.019548,/dev/input/event2:,0003,0036,00001b88
11431,739,84820.019548,/dev/input/event2:,0000,0000,00000000
11432,739,84820.023294,/dev/input/event2:,0003,0035,00005da0
11433,739,84820.023294,/dev/input/event2:,0003,0036,00001a44
11434,739,84820.023294,/dev/input/event2:,0000,0000,00000000
11435,739,84820.030958,/dev/input/event2:,0003,0035,00005e19
11436,739,84820.030958,/dev/input/event2:,0003,0036,00001933
11437,739,84820.030958,/dev/input/event2:,0000,0000,00000000
11438,739,84820.039078,/dev/input/event2:,0003,0035,00005f0c
11439,739,84820.039078,/dev/input/event2:,0003,0036,000017dd
11440,739,84820.039078,/dev/input/event2:,0000,0000,00000000
11441,739,84820.047320,/dev/input/event2:,0003,0035,00005f85
11442,739,84820.047320,/dev/input/event2:,0003,0036,000016cc
11443,739,84820.047320,/dev/input/event2:,0000,0000,00000000
11444,739,84820.054908,/dev/input/event2:,0003,0035,00005fff
11445,739,84820.054908,/dev/input/event2:,0003,0036,000015bb
11446,739,84820.054908,/dev/input/event2:,0000,0000,00000000
11447,739,84820.063385,/dev/input/event2:,0003,0035,00006078
11448,739,84820.063385,/dev/input/event2:,0003,0036,000014aa
11449,739,84820.063385,/dev/input/event2:,0000,0000,00000000
11450,739,84820.071213,/dev/input/event2:,0003,0036,000013dd
11451,739,84820.071213,/dev/input/event2:,0000,0000,00000000
11452,739,84820.079560,/dev/input/event2:,0003,0036,000012dd
11453,739,84820.079560,/dev/input/event2:,0000,0000,00000000
11454,739,84820.087879,/dev/input/event2:,0003,0036,00001210
11455,739,84820.087879,/dev/input/event2:,0000,0000,00000000
11456,739,84820.095380,/dev/input/event2:,0003,0036,00001144
11457,739,84820.095380,/dev/input/event2:,0000,0000,00000000
11458,739,84820.103281,/dev/input/event2:,0003,0036,00001077
11459,739,84820.103281,/dev/input/event2:,0000,0000,00000000
11460,739,84820.111339,/dev/input/event2:,0003,0036,00000fee
11461,739,84820.111339,/dev/input/event2:,0000,0000,00000000
11462,739,84820.119345,/dev/input/event2:,0003,0036,00000f66
11463,739,84820.119345,/dev/input/event2:,0000,0000,00000000
11464,739,84820.127211,/dev/input/event2:,0003,0036,00000edd
11465,739,84820.127211,/dev/input/event2:,0000,0000,00000000
11466,739,84820.135275,/dev/input/event2:,0003,0036,00000e55
11467,739,84820.135275,/dev/input/event2:,0000,0000,00000000
11468,739,84820.142986,/dev/input/event2:,0003,0036,00000dcc
11469,739,84820.142986,/dev/input/event2:,0000,0000,00000000
11470,739,84820.151224,/dev/input/event2:,0003,0036,00000cff
11471,739,84820.151224,/dev/input/event2:,0000,0000,00000000
11472,739,84820.159520,/dev/input/event2:,0003,0036,00000c77
11473,739,84820.159520,/dev/input/event2:,0000,0000,00000000
11474,739,84820.167421,/dev/input/event2:,0003,0036,00000bff
11475,739,84820.167421,/dev/input/event2:,0000,0000,00000000
11476,739,84820.174760,/dev/input/event2:,0003,0035,00005fff
11477,739,84820.174760,/dev/input/event2:,0003,0036,00000b77
11478,739,84820.174760,/dev/input/event2:,0000,0000,00000000
11479,739,84820.272535,/dev/input/event2:,0003,003a,00000000
11480,739,84820.272535,/dev/input/event2:,0003,0039,ffffffff
11481,739,84820.272535,/dev/input/event2:,0000,0000,00000000
11482,740,84820.869360,/dev/input/event2:,0003,0039,00000000
11483,740,84820.869360,/dev/input/event2:,0003,0030,000002e8
11484,740,84820.869360,/dev/input/event2:,0003,003a,00000081
11485,740,84820.869360,/dev/input/event2:,0003,0035,00003eb1
11486,740,84820.869360,/dev/input/event2:,0003,0036,00005cdd
11487,740,84820.869360,/dev/input/event2:,0000,0000,00000000
11488,740,84820.926896,/dev/input/event2:,0003,0036,00005c98
11489,740,84820.926896,/dev/input/event2:,0000,0000,00000000
11490,740,84820.934947,/dev/input/event2:,0003,0035,00003f2b
11491,740,84820.934947,/dev/input/event2:,0003,0036,00005b87
11492,740,84820.934947,/dev/input/event2:,0000,0000,00000000
11493,740,84820.942997,/dev/input/event2:,0003,0035,00003fa4
11494,740,84820.942997,/dev/input/event2:,0003,0036,000059ee
11495,740,84820.942997,/dev/input/event2:,0000,0000,00000000
11496,740,84820.950727,/dev/input/event2:,0003,0035,000040f2
11497,740,84820.950727,/dev/input/event2:,0003,0036,00005821
11498,740,84820.950727,/dev/input/event2:,0000,0000,00000000
